,state,dates
19091,TR,2021-07-09
19092,TR,2021-07-10
19093,TR,2021-07-11
19094,TR,2021-07-12
19095,TR,2021-07-13
19096,TR,2021-07-14
19097,TR,2021-07-15
19098,TR,2021-07-16
19099,TR,2021-07-17
19100,TR,2021-07-18
19101,TR,2021-07-19
19102,TR,2021-07-20
19103,TR,2021-07-21
19104,TR,2021-07-22
19105,TR,2021-07-23
19106,TR,2021-07-24
19107,TR,2021-07-25
19108,TR,2021-07-26
19109,TR,2021-07-27
19110,TR,2021-07-28
19111,TR,2021-07-29
19112,TR,2021-07-30
19113,TR,2021-07-31
19114,TR,2021-08-01
19115,TR,2021-08-02
19116,TR,2021-08-03
19117,TR,2021-08-04
19118,TR,2021-08-05
19119,TR,2021-08-06
19120,TR,2021-08-07
19121,TR,2021-08-08
19122,TR,2021-08-09
19123,TR,2021-08-10
19124,TR,2021-08-11
19125,TR,2021-08-12
19126,TR,2021-08-13
19127,TR,2021-08-14
19128,TR,2021-08-15
19129,TR,2021-08-16
19130,TR,2021-08-17
19131,TR,2021-08-18
19132,TR,2021-08-19
19133,TR,2021-08-20
19134,TR,2021-08-21
19135,TR,2021-08-22
19136,TR,2021-08-23
19137,TR,2021-08-24
19138,TR,2021-08-25
19139,TR,2021-08-26
19140,TR,2021-08-27
19141,TR,2021-08-28
19142,TR,2021-08-29
19143,TR,2021-08-30
19144,TR,2021-08-31
19145,TR,2021-09-01
19146,TR,2021-09-02
19147,TR,2021-09-03
19148,TR,2021-09-04
19149,TR,2021-09-05
19150,TR,2021-09-06
19151,TR,2021-09-07
19152,TR,2021-09-08
19153,TR,2021-09-09
19154,TR,2021-09-10
19155,TR,2021-09-11
19156,TR,2021-09-12
19157,TR,2021-09-13
19158,TR,2021-09-14
19159,TR,2021-09-15
19160,TR,2021-09-16
19161,TR,2021-09-17
19162,TR,2021-09-18
19163,TR,2021-09-19
19164,TR,2021-09-20
19165,TR,2021-09-21
19166,TR,2021-09-22
19167,TR,2021-09-23
19168,TR,2021-09-24
19169,TR,2021-09-25
19170,TR,2021-09-26
19171,TR,2021-09-27
19172,TR,2021-09-28
19173,TR,2021-09-29
19174,TR,2021-09-30
19175,TR,2021-10-01
19176,TR,2021-10-02
19177,TR,2021-10-03
19178,TR,2021-10-04
19179,TR,2021-10-05
19180,TR,2021-10-06
19181,TR,2021-10-07
19182,TR,2021-10-08
19183,TR,2021-10-09
19184,TR,2021-10-10
19185,TR,2021-10-11
19186,TR,2021-10-12
19187,TR,2021-10-13
19188,TR,2021-10-14
19189,TR,2021-10-15
19190,TR,2021-10-16
19191,TR,2021-10-17
19192,TR,2021-10-18
19193,TR,2021-10-19
19194,TR,2021-10-20
19195,TR,2021-10-21
19196,TR,2021-10-22
19197,TR,2021-10-23
19198,TR,2021-10-24
19199,TR,2021-10-25
19200,TR,2021-10-26
19201,TR,2021-10-27
19202,TR,2021-10-28
19203,TR,2021-10-29
19204,TR,2021-10-30
19205,TR,2021-10-31
19206,TT,2020-01-30
19207,TT,2020-02-02
19208,TT,2020-02-03
19209,TT,2020-02-14
19210,TT,2020-03-02
19211,TT,2020-03-03
19212,TT,2020-03-04
19213,TT,2020-03-05
19214,TT,2020-03-06
19215,TT,2020-03-07
19216,TT,2020-03-08
19217,TT,2020-03-09
19218,TT,2020-03-10
19219,TT,2020-03-11
19220,TT,2020-03-12
19221,TT,2020-03-13
19222,TT,2020-03-14
19223,TT,2020-03-15
19224,TT,2020-03-16
19225,TT,2020-03-17
19226,TT,2020-03-18
19227,TT,2020-03-19
19228,TT,2020-03-20
19229,TT,2020-03-21
19230,TT,2020-03-22
19231,TT,2020-03-23
19232,TT,2020-03-24
19233,TT,2020-03-25
19234,TT,2020-03-26
19235,TT,2020-03-27
19236,TT,2020-03-28
19237,TT,2020-03-29
19238,TT,2020-03-30
19239,TT,2020-03-31
19240,TT,2020-04-01
19241,TT,2020-04-02
19242,TT,2020-04-03
19243,TT,2020-04-04
19244,TT,2020-04-05
19245,TT,2020-04-06
19246,TT,2020-04-07
19247,TT,2020-04-08
19248,TT,2020-04-09
19249,TT,2020-04-10
19250,TT,2020-04-11
19251,TT,2020-04-12
19252,TT,2020-04-13
19253,TT,2020-04-14
19254,TT,2020-04-15
19255,TT,2020-04-16
19256,TT,2020-04-17
19257,TT,2020-04-18
19258,TT,2020-04-19
19259,TT,2020-04-20
19260,TT,2020-04-21
19261,TT,2020-04-22
19262,TT,2020-04-23
19263,TT,2020-04-24
19264,TT,2020-04-25
19265,TT,2020-04-26
19266,TT,2020-04-27
19267,TT,2020-04-28
19268,TT,2020-04-29
19269,TT,2020-04-30
19270,TT,2020-05-01
19271,TT,2020-05-02
19272,TT,2020-05-03
19273,TT,2020-05-04
19274,TT,2020-05-05
19275,TT,2020-05-06
19276,TT,2020-05-07
19277,TT,2020-05-08
19278,TT,2020-05-09
19279,TT,2020-05-10
19280,TT,2020-05-11
19281,TT,2020-05-12
19282,TT,2020-05-13
19283,TT,2020-05-14
19284,TT,2020-05-15
19285,TT,2020-05-16
19286,TT,2020-05-17
19287,TT,2020-05-18
19288,TT,2020-05-19
19289,TT,2020-05-20
19290,TT,2020-05-21
19291,TT,2020-05-22
19292,TT,2020-05-23
19293,TT,2020-05-24
19294,TT,2020-05-25
19295,TT,2020-05-26
19296,TT,2020-05-27
19297,TT,2020-05-28
19298,TT,2020-05-29
19299,TT,2020-05-30
19300,TT,2020-05-31
19301,TT,2020-06-01
19302,TT,2020-06-02
19303,TT,2020-06-03
19304,TT,2020-06-04
19305,TT,2020-06-05
19306,TT,2020-06-06
19307,TT,2020-06-07
19308,TT,2020-06-08
19309,TT,2020-06-09
19310,TT,2020-06-10
19311,TT,2020-06-11
19312,TT,2020-06-12
19313,TT,2020-06-13
19314,TT,2020-06-14
19315,TT,2020-06-15
19316,TT,2020-06-16
19317,TT,2020-06-17
19318,TT,2020-06-18
19319,TT,2020-06-19
19320,TT,2020-06-20
19321,TT,2020-06-21
19322,TT,2020-06-22
19323,TT,2020-06-23
19324,TT,2020-06-24
19325,TT,2020-06-25
19326,TT,2020-06-26
19327,TT,2020-06-27
19328,TT,2020-06-28
19329,TT,2020-06-29
19330,TT,2020-06-30
19331,TT,2020-07-01
19332,TT,2020-07-02
19333,TT,2020-07-03
19334,TT,2020-07-04
19335,TT,2020-07-05
19336,TT,2020-07-06
19337,TT,2020-07-07
19338,TT,2020-07-08
19339,TT,2020-07-09
19340,TT,2020-07-10
19341,TT,2020-07-11
19342,TT,2020-07-12
19343,TT,2020-07-13
19344,TT,2020-07-14
19345,TT,2020-07-15
19346,TT,2020-07-16
19347,TT,2020-07-17
19348,TT,2020-07-18
19349,TT,2020-07-19
19350,TT,2020-07-20
19351,TT,2020-07-21
19352,TT,2020-07-22
19353,TT,2020-07-23
19354,TT,2020-07-24
19355,TT,2020-07-25
19356,TT,2020-07-26
19357,TT,2020-07-27
19358,TT,2020-07-28
19359,TT,2020-07-29
19360,TT,2020-07-30
19361,TT,2020-07-31
19362,TT,2020-08-01
19363,TT,2020-08-02
19364,TT,2020-08-03
19365,TT,2020-08-04
19366,TT,2020-08-05
19367,TT,2020-08-06
19368,TT,2020-08-07
19369,TT,2020-08-08
19370,TT,2020-08-09
19371,TT,2020-08-10
19372,TT,2020-08-11
19373,TT,2020-08-12
19374,TT,2020-08-13
19375,TT,2020-08-14
19376,TT,2020-08-15
19377,TT,2020-08-16
19378,TT,2020-08-17
19379,TT,2020-08-18
19380,TT,2020-08-19
19381,TT,2020-08-20
19382,TT,2020-08-21
19383,TT,2020-08-22
19384,TT,2020-08-23
19385,TT,2020-08-24
19386,TT,2020-08-25
19387,TT,2020-08-26
19388,TT,2020-08-27
19389,TT,2020-08-28
19390,TT,2020-08-29
19391,TT,2020-08-30
19392,TT,2020-08-31
19393,TT,2020-09-01
19394,TT,2020-09-02
19395,TT,2020-09-03
19396,TT,2020-09-04
19397,TT,2020-09-05
19398,TT,2020-09-06
19399,TT,2020-09-07
19400,TT,2020-09-08
19401,TT,2020-09-09
19402,TT,2020-09-10
19403,TT,2020-09-11
19404,TT,2020-09-12
19405,TT,2020-09-13
19406,TT,2020-09-14
19407,TT,2020-09-15
19408,TT,2020-09-16
19409,TT,2020-09-17
19410,TT,2020-09-18
19411,TT,2020-09-19
19412,TT,2020-09-20
19413,TT,2020-09-21
19414,TT,2020-09-22
19415,TT,2020-09-23
19416,TT,2020-09-24
19417,TT,2020-09-25
19418,TT,2020-09-26
19419,TT,2020-09-27
19420,TT,2020-09-28
19421,TT,2020-09-29
19422,TT,2020-09-30
19423,TT,2020-10-01
19424,TT,2020-10-02
19425,TT,2020-10-03
19426,TT,2020-10-04
19427,TT,2020-10-05
19428,TT,2020-10-06
19429,TT,2020-10-07
19430,TT,2020-10-08
19431,TT,2020-10-09
19432,TT,2020-10-10
19433,TT,2020-10-11
19434,TT,2020-10-12
19435,TT,2020-10-13
19436,TT,2020-10-14
19437,TT,2020-10-15
19438,TT,2020-10-16
19439,TT,2020-10-17
19440,TT,2020-10-18
19441,TT,2020-10-19
19442,TT,2020-10-20
19443,TT,2020-10-21
19444,TT,2020-10-22
19445,TT,2020-10-23
19446,TT,2020-10-24
19447,TT,2020-10-25
19448,TT,2020-10-26
19449,TT,2020-10-27
19450,TT,2020-10-28
19451,TT,2020-10-29
19452,TT,2020-10-30
19453,TT,2020-10-31
19454,TT,2020-11-01
19455,TT,2020-11-02
19456,TT,2020-11-03
19457,TT,2020-11-04
19458,TT,2020-11-05
19459,TT,2020-11-06
19460,TT,2020-11-07
19461,TT,2020-11-08
19462,TT,2020-11-09
19463,TT,2020-11-10
19464,TT,2020-11-11
19465,TT,2020-11-12
19466,TT,2020-11-13
19467,TT,2020-11-14
19468,TT,2020-11-15
19469,TT,2020-11-16
19470,TT,2020-11-17
19471,TT,2020-11-18
19472,TT,2020-11-19
19473,TT,2020-11-20
19474,TT,2020-11-21
19475,TT,2020-11-22
19476,TT,2020-11-23
19477,TT,2020-11-24
19478,TT,2020-11-25
19479,TT,2020-11-26
19480,TT,2020-11-27
19481,TT,2020-11-28
19482,TT,2020-11-29
19483,TT,2020-11-30
19484,TT,2020-12-01
19485,TT,2020-12-02
19486,TT,2020-12-03
19487,TT,2020-12-04
19488,TT,2020-12-05
19489,TT,2020-12-06
19490,TT,2020-12-07
19491,TT,2020-12-08
19492,TT,2020-12-09
19493,TT,2020-12-10
19494,TT,2020-12-11
19495,TT,2020-12-12
19496,TT,2020-12-13
19497,TT,2020-12-14
19498,TT,2020-12-15
19499,TT,2020-12-16
19500,TT,2020-12-17
19501,TT,2020-12-18
19502,TT,2020-12-19
19503,TT,2020-12-20
19504,TT,2020-12-21
19505,TT,2020-12-22
19506,TT,2020-12-23
19507,TT,2020-12-24
19508,TT,2020-12-25
19509,TT,2020-12-26
19510,TT,2020-12-27
19511,TT,2020-12-28
19512,TT,2020-12-29
19513,TT,2020-12-30
19514,TT,2020-12-31
19515,TT,2021-01-01
19516,TT,2021-01-02
19517,TT,2021-01-03
19518,TT,2021-01-04
19519,TT,2021-01-05
19520,TT,2021-01-06
19521,TT,2021-01-07
19522,TT,2021-01-08
19523,TT,2021-01-09
19524,TT,2021-01-10
19525,TT,2021-01-11
19526,TT,2021-01-12
19527,TT,2021-01-13
19528,TT,2021-01-14
19529,TT,2021-01-15
19530,TT,2021-01-16
19531,TT,2021-01-17
19532,TT,2021-01-18
19533,TT,2021-01-19
19534,TT,2021-01-20
19535,TT,2021-01-21
19536,TT,2021-01-22
19537,TT,2021-01-23
19538,TT,2021-01-24
19539,TT,2021-01-25
19540,TT,2021-01-26
19541,TT,2021-01-27
19542,TT,2021-01-28
19543,TT,2021-01-29
19544,TT,2021-01-30
19545,TT,2021-01-31
19546,TT,2021-02-01
19547,TT,2021-02-02
19548,TT,2021-02-03
19549,TT,2021-02-04
19550,TT,2021-02-05
19551,TT,2021-02-06
19552,TT,2021-02-07
19553,TT,2021-02-08
19554,TT,2021-02-09
19555,TT,2021-02-10
19556,TT,2021-02-11
19557,TT,2021-02-12
19558,TT,2021-02-13
19559,TT,2021-02-14
19560,TT,2021-02-15
19561,TT,2021-02-16
19562,TT,2021-02-17
19563,TT,2021-02-18
19564,TT,2021-02-19
19565,TT,2021-02-20
19566,TT,2021-02-21
19567,TT,2021-02-22
19568,TT,2021-02-23
19569,TT,2021-02-24
19570,TT,2021-02-25
19571,TT,2021-02-26
19572,TT,2021-02-27
19573,TT,2021-02-28
19574,TT,2021-03-01
19575,TT,2021-03-02
19576,TT,2021-03-03
19577,TT,2021-03-04
19578,TT,2021-03-05
19579,TT,2021-03-06
19580,TT,2021-03-07
19581,TT,2021-03-08
19582,TT,2021-03-09
19583,TT,2021-03-10
19584,TT,2021-03-11
19585,TT,2021-03-12
19586,TT,2021-03-13
19587,TT,2021-03-14
19588,TT,2021-03-15
19589,TT,2021-03-16
19590,TT,2021-03-17
19591,TT,2021-03-18
19592,TT,2021-03-19
19593,TT,2021-03-20
19594,TT,2021-03-21
19595,TT,2021-03-22
19596,TT,2021-03-23
19597,TT,2021-03-24
19598,TT,2021-03-25
19599,TT,2021-03-26
19600,TT,2021-03-27
19601,TT,2021-03-28
19602,TT,2021-03-29
19603,TT,2021-03-30
19604,TT,2021-03-31
19605,TT,2021-04-01
19606,TT,2021-04-02
19607,TT,2021-04-03
19608,TT,2021-04-04
19609,TT,2021-04-05
19610,TT,2021-04-06
19611,TT,2021-04-07
19612,TT,2021-04-08
19613,TT,2021-04-09
19614,TT,2021-04-10
19615,TT,2021-04-11
19616,TT,2021-04-12
19617,TT,2021-04-13
19618,TT,2021-04-14
19619,TT,2021-04-15
19620,TT,2021-04-16
19621,TT,2021-04-17
19622,TT,2021-04-18
19623,TT,2021-04-19
19624,TT,2021-04-20
19625,TT,2021-04-21
19626,TT,2021-04-22
19627,TT,2021-04-23
19628,TT,2021-04-24
19629,TT,2021-04-25
19630,TT,2021-04-26
19631,TT,2021-04-27
19632,TT,2021-04-28
19633,TT,2021-04-29
19634,TT,2021-04-30
19635,TT,2021-05-01
19636,TT,2021-05-02
19637,TT,2021-05-03
19638,TT,2021-05-04
19639,TT,2021-05-05
19640,TT,2021-05-06
19641,TT,2021-05-07
19642,TT,2021-05-08
19643,TT,2021-05-09
19644,TT,2021-05-10
19645,TT,2021-05-11
19646,TT,2021-05-12
19647,TT,2021-05-13
19648,TT,2021-05-14
19649,TT,2021-05-15
19650,TT,2021-05-16
19651,TT,2021-05-17
19652,TT,2021-05-18
19653,TT,2021-05-19
19654,TT,2021-05-20
19655,TT,2021-05-21
19656,TT,2021-05-22
19657,TT,2021-05-23
19658,TT,2021-05-24
19659,TT,2021-05-25
19660,TT,2021-05-26
19661,TT,2021-05-27
19662,TT,2021-05-28
19663,TT,2021-05-29
19664,TT,2021-05-30
19665,TT,2021-05-31
19666,TT,2021-06-01
19667,TT,2021-06-02
19668,TT,2021-06-03
19669,TT,2021-06-04
19670,TT,2021-06-05
19671,TT,2021-06-06
19672,TT,2021-06-07
19673,TT,2021-06-08
19674,TT,2021-06-09
19675,TT,2021-06-10
19676,TT,2021-06-11
19677,TT,2021-06-12
19678,TT,2021-06-13
19679,TT,2021-06-14
19680,TT,2021-06-15
19681,TT,2021-06-16
19682,TT,2021-06-17
19683,TT,2021-06-18
19684,TT,2021-06-19
19685,TT,2021-06-20
19686,TT,2021-06-21
19687,TT,2021-06-22
19688,TT,2021-06-23
19689,TT,2021-06-24
19690,TT,2021-06-25
19691,TT,2021-06-26
19692,TT,2021-06-27
19693,TT,2021-06-28
19694,TT,2021-06-29
19695,TT,2021-06-30
19696,TT,2021-07-01
19697,TT,2021-07-02
19698,TT,2021-07-03
19699,TT,2021-07-04
19700,TT,2021-07-05
19701,TT,2021-07-06
19702,TT,2021-07-07
19703,TT,2021-07-08
19704,TT,2021-07-09
19705,TT,2021-07-10
19706,TT,2021-07-11
19707,TT,2021-07-12
19708,TT,2021-07-13
19709,TT,2021-07-14
19710,TT,2021-07-15
19711,TT,2021-07-16
19712,TT,2021-07-17
19713,TT,2021-07-18
19714,TT,2021-07-19
19715,TT,2021-07-20
19716,TT,2021-07-21
19717,TT,2021-07-22
19718,TT,2021-07-23
19719,TT,2021-07-24
19720,TT,2021-07-25
19721,TT,2021-07-26
19722,TT,2021-07-27
19723,TT,2021-07-28
19724,TT,2021-07-29
19725,TT,2021-07-30
19726,TT,2021-07-31
19727,TT,2021-08-01
19728,TT,2021-08-02
19729,TT,2021-08-03
19730,TT,2021-08-04
19731,TT,2021-08-05
19732,TT,2021-08-06
19733,TT,2021-08-07
19734,TT,2021-08-08
19735,TT,2021-08-09
19736,TT,2021-08-10
19737,TT,2021-08-11
19738,TT,2021-08-12
19739,TT,2021-08-13
19740,TT,2021-08-14
19741,TT,2021-08-15
19742,TT,2021-08-16
19743,TT,2021-08-17
19744,TT,2021-08-18
19745,TT,2021-08-19
19746,TT,2021-08-20
19747,TT,2021-08-21
19748,TT,2021-08-22
19749,TT,2021-08-23
19750,TT,2021-08-24
19751,TT,2021-08-25
19752,TT,2021-08-26
19753,TT,2021-08-27
19754,TT,2021-08-28
19755,TT,2021-08-29
19756,TT,2021-08-30
19757,TT,2021-08-31
19758,TT,2021-09-01
19759,TT,2021-09-02
19760,TT,2021-09-03
19761,TT,2021-09-04
19762,TT,2021-09-05
19763,TT,2021-09-06
19764,TT,2021-09-07
19765,TT,2021-09-08
19766,TT,2021-09-09
19767,TT,2021-09-10
19768,TT,2021-09-11
19769,TT,2021-09-12
19770,TT,2021-09-13
19771,TT,2021-09-14
19772,TT,2021-09-15
19773,TT,2021-09-16
19774,TT,2021-09-17
19775,TT,2021-09-18
19776,TT,2021-09-19
19777,TT,2021-09-20
19778,TT,2021-09-21
19779,TT,2021-09-22
19780,TT,2021-09-23
19781,TT,2021-09-24
19782,TT,2021-09-25
19783,TT,2021-09-26
19784,TT,2021-09-27
19785,TT,2021-09-28
19786,TT,2021-09-29
19787,TT,2021-09-30
19788,TT,2021-10-01
19789,TT,2021-10-02
19790,TT,2021-10-03
19791,TT,2021-10-04
19792,TT,2021-10-05
19793,TT,2021-10-06
19794,TT,2021-10-07
19795,TT,2021-10-08
19796,TT,2021-10-09
19797,TT,2021-10-10
19798,TT,2021-10-11
19799,TT,2021-10-12
19800,TT,2021-10-13
19801,TT,2021-10-14
19802,TT,2021-10-15
19803,TT,2021-10-16
19804,TT,2021-10-17
19805,TT,2021-10-18
19806,TT,2021-10-19
19807,TT,2021-10-20
19808,TT,2021-10-21
19809,TT,2021-10-22
19810,TT,2021-10-23
19811,TT,2021-10-24
19812,TT,2021-10-25
19813,TT,2021-10-26
19814,TT,2021-10-27
19815,TT,2021-10-28
19816,TT,2021-10-29
19817,TT,2021-10-30
19818,TT,2021-10-31
19819,UN,2020-05-19
19820,UN,2020-05-20
19821,UN,2020-05-21
19822,UN,2020-05-22
19823,UN,2020-05-23
19824,UN,2020-05-24
19825,UN,2020-05-25
19826,UN,2020-05-26
19827,UN,2020-05-27
19828,UN,2020-05-28
19829,UN,2020-05-29
19830,UN,2020-05-30
19831,UN,2020-05-31
19832,UN,2020-06-01
19833,UN,2020-06-02
19834,UN,2020-06-03
19835,UN,2020-06-04
19836,UN,2020-06-05
19837,UN,2020-06-06
19838,UN,2020-06-07
19839,UN,2020-06-08
19840,UN,2020-06-09
19841,UN,2020-06-10
19842,UN,2020-06-11
19843,UN,2020-06-12
19844,UN,2020-06-13
19845,UN,2020-06-14
19846,UN,2020-06-15
19847,UN,2020-06-16
19848,UN,2020-06-17
19849,UN,2020-06-18
19850,UN,2020-06-19
19851,UN,2020-06-20
19852,UN,2020-06-21
19853,UN,2020-06-22
19854,UN,2020-06-23
19855,UN,2020-06-24
19856,UN,2020-06-25
19857,UN,2020-06-26
19858,UN,2020-06-27
19859,UN,2020-06-28
19860,UN,2020-06-29
19861,UN,2020-06-30
19862,UN,2020-07-01
19863,UN,2020-07-02
19864,UN,2020-07-03
19865,UN,2020-07-04
19866,UN,2020-07-05
19867,UN,2020-07-06
19868,UN,2020-07-07
19869,UN,2020-07-08
19870,UN,2020-07-09
19871,UN,2020-07-10
19872,UN,2020-07-11
19873,UN,2020-07-12
19874,UN,2020-07-13
19875,UN,2020-07-14
19876,UN,2020-07-15
19877,UN,2020-07-16
19878,UN,2020-07-17
19879,UN,2020-07-18
19880,UN,2020-07-19
19881,UP,2020-03-04
19882,UP,2020-03-05
19883,UP,2020-03-06
19884,UP,2020-03-07
19885,UP,2020-03-08
19886,UP,2020-03-09
19887,UP,2020-03-10
19888,UP,2020-03-11
19889,UP,2020-03-12
19890,UP,2020-03-13
19891,UP,2020-03-14
19892,UP,2020-03-15
19893,UP,2020-03-16
19894,UP,2020-03-17
19895,UP,2020-03-18
19896,UP,2020-03-19
19897,UP,2020-03-20
19898,UP,2020-03-21
19899,UP,2020-03-22
19900,UP,2020-03-23
19901,UP,2020-03-24
19902,UP,2020-03-25
19903,UP,2020-03-26
19904,UP,2020-03-27
19905,UP,2020-03-28
19906,UP,2020-03-29
19907,UP,2020-03-30
19908,UP,2020-03-31
19909,UP,2020-04-01
19910,UP,2020-04-02
19911,UP,2020-04-03
19912,UP,2020-04-04
19913,UP,2020-04-05
19914,UP,2020-04-06
19915,UP,2020-04-07
19916,UP,2020-04-08
19917,UP,2020-04-09
19918,UP,2020-04-10
19919,UP,2020-04-11
19920,UP,2020-04-12
19921,UP,2020-04-13
19922,UP,2020-04-14
19923,UP,2020-04-15
19924,UP,2020-04-16
19925,UP,2020-04-17
19926,UP,2020-04-18
19927,UP,2020-04-19
19928,UP,2020-04-20
19929,UP,2020-04-21
19930,UP,2020-04-22
19931,UP,2020-04-23
19932,UP,2020-04-24
19933,UP,2020-04-25
19934,UP,2020-04-26
19935,UP,2020-04-27
19936,UP,2020-04-28
19937,UP,2020-04-29
19938,UP,2020-04-30
19939,UP,2020-05-01
19940,UP,2020-05-02
19941,UP,2020-05-03
19942,UP,2020-05-04
19943,UP,2020-05-05
19944,UP,2020-05-06
19945,UP,2020-05-07
19946,UP,2020-05-08
19947,UP,2020-05-09
19948,UP,2020-05-10
19949,UP,2020-05-11
19950,UP,2020-05-12
19951,UP,2020-05-13
19952,UP,2020-05-14
19953,UP,2020-05-15
19954,UP,2020-05-16
19955,UP,2020-05-17
19956,UP,2020-05-18
19957,UP,2020-05-19
19958,UP,2020-05-20
19959,UP,2020-05-21
19960,UP,2020-05-22
19961,UP,2020-05-23
19962,UP,2020-05-24
19963,UP,2020-05-25
19964,UP,2020-05-26
19965,UP,2020-05-27
19966,UP,2020-05-28
19967,UP,2020-05-29
19968,UP,2020-05-30
19969,UP,2020-05-31
19970,UP,2020-06-01
19971,UP,2020-06-02
19972,UP,2020-06-03
19973,UP,2020-06-04
19974,UP,2020-06-05
19975,UP,2020-06-06
19976,UP,2020-06-07
19977,UP,2020-06-08
19978,UP,2020-06-09
19979,UP,2020-06-10
19980,UP,2020-06-11
19981,UP,2020-06-12
19982,UP,2020-06-13
19983,UP,2020-06-14
19984,UP,2020-06-15
19985,UP,2020-06-16
19986,UP,2020-06-17
19987,UP,2020-06-18
19988,UP,2020-06-19
19989,UP,2020-06-20
19990,UP,2020-06-21
19991,UP,2020-06-22
19992,UP,2020-06-23
19993,UP,2020-06-24
19994,UP,2020-06-25
19995,UP,2020-06-26
19996,UP,2020-06-27
19997,UP,2020-06-28
19998,UP,2020-06-29
19999,UP,2020-06-30
20000,UP,2020-07-01
20001,UP,2020-07-02
20002,UP,2020-07-03
20003,UP,2020-07-04
20004,UP,2020-07-05
20005,UP,2020-07-06
20006,UP,2020-07-07
20007,UP,2020-07-08
20008,UP,2020-07-09
20009,UP,2020-07-10
20010,UP,2020-07-11
20011,UP,2020-07-12
20012,UP,2020-07-13
20013,UP,2020-07-14
20014,UP,2020-07-15
20015,UP,2020-07-16
20016,UP,2020-07-17
20017,UP,2020-07-18
20018,UP,2020-07-19
20019,UP,2020-07-20
20020,UP,2020-07-21
20021,UP,2020-07-22
20022,UP,2020-07-23
20023,UP,2020-07-24
20024,UP,2020-07-25
20025,UP,2020-07-26
20026,UP,2020-07-27
20027,UP,2020-07-28
20028,UP,2020-07-29
20029,UP,2020-07-30
20030,UP,2020-07-31
20031,UP,2020-08-01
20032,UP,2020-08-02
20033,UP,2020-08-03
20034,UP,2020-08-04
20035,UP,2020-08-05
20036,UP,2020-08-06
20037,UP,2020-08-07
20038,UP,2020-08-08
20039,UP,2020-08-09
20040,UP,2020-08-10
20041,UP,2020-08-11
20042,UP,2020-08-12
20043,UP,2020-08-13
20044,UP,2020-08-14
20045,UP,2020-08-15
20046,UP,2020-08-16
20047,UP,2020-08-17
20048,UP,2020-08-18
20049,UP,2020-08-19
20050,UP,2020-08-20
20051,UP,2020-08-21
20052,UP,2020-08-22
20053,UP,2020-08-23
20054,UP,2020-08-24
20055,UP,2020-08-25
20056,UP,2020-08-26
20057,UP,2020-08-27
20058,UP,2020-08-28
20059,UP,2020-08-29
20060,UP,2020-08-30
20061,UP,2020-08-31
20062,UP,2020-09-01
20063,UP,2020-09-02
20064,UP,2020-09-03
20065,UP,2020-09-04
20066,UP,2020-09-05
20067,UP,2020-09-06
20068,UP,2020-09-07
20069,UP,2020-09-08
20070,UP,2020-09-09
20071,UP,2020-09-10
20072,UP,2020-09-11
20073,UP,2020-09-12
20074,UP,2020-09-13
20075,UP,2020-09-14
20076,UP,2020-09-15
20077,UP,2020-09-16
20078,UP,2020-09-17
20079,UP,2020-09-18
20080,UP,2020-09-19
20081,UP,2020-09-20
20082,UP,2020-09-21
20083,UP,2020-09-22
20084,UP,2020-09-23
20085,UP,2020-09-24
20086,UP,2020-09-25
20087,UP,2020-09-26
20088,UP,2020-09-27
20089,UP,2020-09-28
20090,UP,2020-09-29
20091,UP,2020-09-30
20092,UP,2020-10-01
20093,UP,2020-10-02
20094,UP,2020-10-03
20095,UP,2020-10-04
20096,UP,2020-10-05
20097,UP,2020-10-06
20098,UP,2020-10-07
20099,UP,2020-10-08
20100,UP,2020-10-09
20101,UP,2020-10-10
20102,UP,2020-10-11
20103,UP,2020-10-12
20104,UP,2020-10-13
20105,UP,2020-10-14
20106,UP,2020-10-15
20107,UP,2020-10-16
20108,UP,2020-10-17
20109,UP,2020-10-18
20110,UP,2020-10-19
20111,UP,2020-10-20
20112,UP,2020-10-21
20113,UP,2020-10-22
20114,UP,2020-10-23
20115,UP,2020-10-24
20116,UP,2020-10-25
20117,UP,2020-10-26
20118,UP,2020-10-27
20119,UP,2020-10-28
20120,UP,2020-10-29
20121,UP,2020-10-30
20122,UP,2020-10-31
20123,UP,2020-11-01
20124,UP,2020-11-02
20125,UP,2020-11-03
20126,UP,2020-11-04
20127,UP,2020-11-05
20128,UP,2020-11-06
20129,UP,2020-11-07
20130,UP,2020-11-08
20131,UP,2020-11-09
20132,UP,2020-11-10
20133,UP,2020-11-11
20134,UP,2020-11-12
20135,UP,2020-11-13
20136,UP,2020-11-14
20137,UP,2020-11-15
20138,UP,2020-11-16
20139,UP,2020-11-17
20140,UP,2020-11-18
20141,UP,2020-11-19
20142,UP,2020-11-20
20143,UP,2020-11-21
20144,UP,2020-11-22
20145,UP,2020-11-23
20146,UP,2020-11-24
20147,UP,2020-11-25
20148,UP,2020-11-26
20149,UP,2020-11-27
20150,UP,2020-11-28
20151,UP,2020-11-29
20152,UP,2020-11-30
20153,UP,2020-12-01
20154,UP,2020-12-02
20155,UP,2020-12-03
20156,UP,2020-12-04
20157,UP,2020-12-05
20158,UP,2020-12-06
20159,UP,2020-12-07
20160,UP,2020-12-08
20161,UP,2020-12-09
20162,UP,2020-12-10
20163,UP,2020-12-11
20164,UP,2020-12-12
20165,UP,2020-12-13
20166,UP,2020-12-14
